timestamp,agent.name,rule.description,rule.level,rule.id
"Dec 13, 2025 @ 22:22:31.084",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'NetBT NodeType configuration' is set to 'Enabled: P-node (recommended)'.,7,19007
"Dec 13, 2025 @ 22:22:31.069",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable Structured Exception Handling Overwrite Protection (SEHOP)' is set to 'Enabled'.,7,19007
"Dec 13, 2025 @ 22:22:31.021",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable Certificate Padding' is set to 'Enabled'.,7,19007
"Dec 13, 2025 @ 22:22:31.006",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure SMB v1 server' is set to 'Disabled'.,3,19008
"Dec 13, 2025 @ 22:22:30.990",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure SMB v1 client driver' is set to 'Enabled: Disable driver (recommended)'.,3,19008
"Dec 13, 2025 @ 22:22:30.975",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure RPC packet level privacy setting for incoming connections' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:30.959",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Apply UAC restrictions to local accounts on network logons' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:30.927",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Online Tips' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:30.911",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow users to enable online speech recognition services' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:30.864",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent enabling lock screen slide show' is set to 'Enabled'.,7,19007
"Dec 13, 2025 @ 22:22:30.848",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent enabling lock screen camera' is set to 'Enabled'.,7,19007
"Dec 13, 2025 @ 22:22:30.834",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit System Integrity' is set to 'Success and Failure'.,3,19008
"Dec 13, 2025 @ 22:22:30.817",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Security System Extension' is set to include 'Success'.,7,19007
"Dec 13, 2025 @ 22:22:30.802",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Security State Change' is set to include 'Success'.,3,19008
"Dec 13, 2025 @ 22:22:30.786",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Other System Events' is set to 'Success and Failure'.,3,19008
"Dec 13, 2025 @ 22:22:30.676",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit IPsec Driver' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.646",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Sensitive Privilege Use' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.616",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Other Policy Change Events' is set to include 'Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.599",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit MPSSVC Rule-Level Policy Change' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.583",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Authorization Policy Change' is set to include 'Success'.,7,19007
"Dec 13, 2025 @ 22:22:30.489",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Authentication Policy Change' is set to include 'Success'.,3,19008
"Dec 13, 2025 @ 22:22:30.457",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Audit Policy Change' is set to include 'Success'.,3,19008
"Dec 13, 2025 @ 22:22:30.441",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Removable Storage' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.394",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Other Object Access Events' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.377",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit File Share' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.361",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Detailed File Share' is set to include 'Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.347",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Special Logon' is set to include 'Success'.,3,19008
"Dec 13, 2025 @ 22:22:30.329",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Other Logon/Logoff Events' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.297",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Logon' is set to 'Success and Failure'.,3,19008
"Dec 13, 2025 @ 22:22:30.282",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Logoff' is set to include 'Success'.,3,19008
"Dec 13, 2025 @ 22:22:30.251",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Group Membership' is set to include 'Success'.,7,19007
"Dec 13, 2025 @ 22:22:30.220",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Account Lockout' is set to include 'Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.204",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Process Creation' is set to include 'Success'.,7,19007
"Dec 13, 2025 @ 22:22:30.188",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit PNP Activity' is set to include 'Success'.,7,19007
"Dec 13, 2025 @ 22:22:30.172",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit User Account Management' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.142",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Security Group Management' is set to include 'Success'.,3,19008
"Dec 13, 2025 @ 22:22:30.126",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Application Group Management' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.079",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Audit Credential Validation' is set to 'Success and Failure'.,7,19007
"Dec 13, 2025 @ 22:22:30.064",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Logging: Log dropped packets' is set to 'Yes'.,7,19007
"Dec 13, 2025 @ 22:22:30.064",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Logging: Log successful connections' is set to 'Yes'.,7,19007
"Dec 13, 2025 @ 22:22:30.048",DESKTOP-T2IA3AS,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Logging: Size limit (KB)' is set to '16,384 KB or greater'.",7,19007
"Dec 13, 2025 @ 22:22:30.031",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Logging: Name' is set to '%SystemRoot%\System32\logfiles\firewall\publicfw.log'.,7,19007
"Dec 13, 2025 @ 22:22:30.016",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Settings: Apply local connection security rules' is set to 'No'.,7,19007
"Dec 13, 2025 @ 22:22:29.985",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Settings: Apply local firewall rules' is set to 'No'.,7,19007
"Dec 13, 2025 @ 22:22:29.938",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Settings: Display a notification' is set to 'No'.,7,19007
"Dec 13, 2025 @ 22:22:29.923",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Inbound connections' is set to 'Block (default)'.,3,19008
"Dec 13, 2025 @ 22:22:29.908",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Public: Firewall state' is set to 'On (recommended)'.,3,19008
"Dec 13, 2025 @ 22:22:29.892",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Private: Logging: Log successful connections' is set to 'Yes'.,7,19007
"Dec 13, 2025 @ 22:22:29.876",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Private: Logging: Log dropped packets' is set to 'Yes'.,7,19007
"Dec 13, 2025 @ 22:22:29.845",DESKTOP-T2IA3AS,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Private: Logging: Size limit (KB)' is set to '16,384 KB or greater'.",7,19007
"Dec 13, 2025 @ 22:22:29.830",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Private: Logging: Name' is set to '%SystemRoot%\System32\logfiles\firewall\privatefw.log'.,7,19007
"Dec 13, 2025 @ 22:22:29.783",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Private: Settings: Display a notification' is set to 'No'.,7,19007
"Dec 13, 2025 @ 22:22:29.768",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Private: Inbound connections' is set to 'Block (default)'.,3,19008
"Dec 13, 2025 @ 22:22:29.752",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Private: Firewall state' is set to 'On (recommended)'.,3,19008
"Dec 13, 2025 @ 22:22:29.736",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Domain: Logging: Log successful connections' is set to 'Yes'.,7,19007
"Dec 13, 2025 @ 22:22:29.721",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Domain: Logging: Log dropped packets' is set to 'Yes'.,7,19007
"Dec 13, 2025 @ 22:22:29.689",DESKTOP-T2IA3AS,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Domain: Logging: Size limit (KB)' is set to '16,384 KB or greater'.",7,19007
"Dec 13, 2025 @ 22:22:29.673",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Domain: Logging: Name' is set to '%SystemRoot%System32\logfiles\firewall\domainfw.log'.,7,19007
"Dec 13, 2025 @ 22:22:29.627",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Domain: Settings: Display a notification' is set to 'No'.,7,19007
"Dec 13, 2025 @ 22:22:29.611",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Domain: Inbound connections' is set to 'Block (default)'.,3,19008
"Dec 13, 2025 @ 22:22:29.595",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Firewall: Domain: Firewall state' is set to 'On (recommended)'.,3,19008
"Dec 13, 2025 @ 22:22:29.579",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Xbox Live Networking Service (XboxNetApiSvc)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.564",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Xbox Live Game Save (XblGameSave)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.533",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Xbox Live Auth Manager (XblAuthManager)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.516",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Xbox Accessory Management Service (XboxGipSvc)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.501",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'World Wide Web Publishing Service (W3SVC)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:29.454",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Remote Management (WS- Management) (WinRM)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.438",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows PushToInstall Service (PushToInstall)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.422",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Push Notifications System Service (WpnService)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.406",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Mobile Hotspot Service (icssvc)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.376",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Media Player Network Sharing Service (WMPNetworkSvc)' is set to 'Disabled' or 'Not Installed'.,7,19007
"Dec 13, 2025 @ 22:22:29.361",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Event Collector (Wecsvc)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.329",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Windows Error Reporting Service (WerSvc)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.299",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Web Management Service (WMSvc)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:29.282",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'UPnP Device Host (upnphost)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.266",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'SSDP Discovery (SSDPSRV)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.251",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Special Administration Console Helper (sacsvr)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:29.220",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'SNMP Service (SNMP)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:29.205",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Simple TCP/IP Services (simptcp)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:29.172",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Server (LanmanServer)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.141",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Routing and Remote Access (RemoteAccess)' is set to 'Disabled'.,3,19008
"Dec 13, 2025 @ 22:22:29.125",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remote Registry (RemoteRegistry)' is set to 'Disabled'.,3,19008
"Dec 13, 2025 @ 22:22:29.110",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remote Procedure Call (RPC) Locator (RpcLocator)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.094",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remote Desktop Services UserMode Port Redirector (UmRdpService)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:29.063",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remote Desktop Services (TermService)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.922",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remote Desktop Configuration (SessionEnv)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.878",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remote Access Auto Connection Manager (RasAuto)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.845",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Problem Reports and Solutions Control Panel Support (wercplsupport)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.828",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Print Spooler (Spooler)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.813",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'PNRP Machine Name Publication Service (PNRPAutoReg)' is set to 'Disabled'.,3,19009
"Dec 13, 2025 @ 22:22:28.797",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Peer Networking Identity Manager (p2pimsvc)' is set to 'Disabled'.,3,19009
"Dec 13, 2025 @ 22:22:28.765",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Peer Networking Grouping (p2psvc)' is set to 'Disabled'.,3,19009
"Dec 13, 2025 @ 22:22:28.719",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Peer Name Resolution Protocol (PNRPsvc)' is set to 'Disabled'.,3,19009
"Dec 13, 2025 @ 22:22:28.703",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'OpenSSH SSH Server (sshd)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:28.688",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Microsoft iSCSI Initiator Service (MSiSCSI)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.672",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Microsoft FTP Service (FTPSVC)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:28.657",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'LxssManager (LxssManager)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:28.642",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Link-Layer Topology Discovery Mapper (lltdsvc)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.595",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Infrared monitor service (irmon)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:28.577",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'IIS Admin Service (IISADMIN)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:28.544",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Geolocation Service (lfsvc)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.541",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Downloaded Maps Manager (MapsBroker)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.525",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Computer Browser (Browser)' is set to 'Disabled' or 'Not Installed'.,3,19008
"Dec 13, 2025 @ 22:22:28.509",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Bluetooth Support Service (bthserv)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.478",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Bluetooth Audio Gateway Service (BTAGService)' is set to 'Disabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.444",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'User Account Control: Virtualize file and registry write failures to per-user locations' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.428",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'User Account Control: Switch to the secure desktop when prompting for elevation' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.411",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'User Account Control: Run all administrators in Admin Approval Mode' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.408",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'User Account Control: Only elevate UIAccess applications that are installed in secure locations' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.393",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'User Account Control: Detect application installations and prompt for elevation' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.377",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'User Account Control: Behavior of the elevation prompt for standard users' is set to 'Automatically deny elevation requests'.,7,19007
"Dec 13, 2025 @ 22:22:28.343",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'User Account Control: Behavior of the elevation prompt for administrators in Admin Approval Mode' is set to 'Prompt for consent on the secure desktop'.,7,19007
"Dec 13, 2025 @ 22:22:28.310",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'User Account Control: Admin Approval Mode for the Built-in Administrator account' is set to 'Enabled'.,7,19007
"Dec 13, 2025 @ 22:22:28.295",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'System objects: Strengthen default permissions of internal system objects (e.g. Symbolic Links)' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.295",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'System objects: Require case insensitivity for non-Windows subsystems' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.292",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: Restrict NTLM: Outgoing NTLM traffic to remote servers' is set to 'Audit all' or higher.,7,19007
"Dec 13, 2025 @ 22:22:28.275",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: Restrict NTLM: Audit Incoming NTLM Traffic' is set to 'Enable auditing for all accounts'.,7,19007
"Dec 13, 2025 @ 22:22:28.244",DESKTOP-T2IA3AS,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: Minimum session security for NTLM SSP based (including secure RPC) servers' is set to 'Require NTLMv2 session security, Require 128-bit encryption'.",7,19007
"Dec 13, 2025 @ 22:22:28.205",DESKTOP-T2IA3AS,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: Minimum session security for NTLM SSP based (including secure RPC) clients' is set to 'Require NTLMv2 session security, Require 128-bit encryption'.",7,19007
"Dec 13, 2025 @ 22:22:28.191",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: LDAP client signing requirements' is set to 'Negotiate signing' or higher.,3,19008
"Dec 13, 2025 @ 22:22:28.174",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: LAN Manager authentication level' is set to 'Send NTLMv2 response only. Refuse LM & NTLM'.,7,19007
"Dec 13, 2025 @ 22:22:28.159",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: Force logoff when logon hours expire' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.143",DESKTOP-T2IA3AS,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: Do not store LAN Manager hash value on next password change' is set to 'Enabled'.,3,19008
"Dec 13, 2025 @ 22:22:28.127",DESKTOP-T2IA3AS,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Network security: Configure encryption types allowed for Kerberos' is set to 'AES128_HMAC_SHA1, AES256_HMAC_SHA1, Future encryption types'.",7,19007
